spend per visit,nights per visit,quarter,dur_stay,mode,purpose
130.7308168,1,January-March,1-3  nights,Air,Miscellaneous
1559.828568,7.064421413,January-March,4-7  nights,Air,Holiday
334.2959228,4.620779595,January-March,4-7  nights,Air,Business
183.9998951,4,January-March,4-7  nights,Air,VFR
368.3609613,3.577981545,January-March,4-7  nights,Tunnel,Holiday
256.0001936,6.000003213,January-March,8-14 nights,Air,Holiday
6012.00555,13.00001202,January-March,8-14 nights,Air,Business
857.1106009,6.463961937,January-March,8-14 nights,Air,VFR
191.0999212,6.967150802,January-March,8-14 nights,Tunnel,Business
1869.859289,11.94366621,January-March,8-14 nights,Tunnel,Miscellaneous
38.34029696,3.19438077,January-March,15+  nights,Air,Holiday
2903.878856,64.09290972,January-March,15+  nights,Air,VFR
77.99986393,2,January-March,15+  nights,Air,Study
21475.99922,182.0002172,January-March,15+  nights,Air,Miscellaneous
304.5765128,1.763935734,January-March,1-3  nights,Air,Holiday
441.1304843,1.597169859,January-March,1-3  nights,Air,Business
481.6549789,1.4160557,January-March,1-3  nights,Air,VFR
233.7341769,1,January-March,1-3  nights,Air,Miscellaneous
1234.48072,4.95851403,January-March,4-7  nights,Air,Holiday
886.1414566,3.65018313,January-March,4-7  nights,Air,Business
231.1030427,2.666724951,January-March,4-7  nights,Air,VFR
641.5634161,10.0445149,January-March,8-14 nights,Air,Holiday
1362.881406,9.707355617,January-March,8-14 nights,Air,Business
586.4347982,8.008206093,January-March,8-14 nights,Air,VFR
598.3538231,9.953041568,January-March,8-14 nights,Tunnel,VFR
1757.896681,12.59227121,January-March,15+  nights,Air,Holiday
3782.002043,21.99998102,January-March,15+  nights,Air,Business
1056.520838,51.87537031,January-March,15+  nights,Air,VFR
134.6712527,1,January-March,1-3  nights,Air,Holiday
286.8427424,1.307615331,January-March,1-3  nights,Air,Business
1001.822781,12.95134217,January-March,1-3  nights,Air,VFR
148.2387969,1,January-March,1-3  nights,Air,Miscellaneous
294.1241184,4.198758047,January-March,4-7  nights,Air,Holiday
1380.26065,20.19827961,January-March,4-7  nights,Air,VFR
177.1910592,8.548036734,January-March,8-14 nights,Air,Holiday
1200.026581,7.069340878,January-March,8-14 nights,Air,Business
191.6889376,23.74412056,January-March,8-14 nights,Air,VFR
2197.989503,7.000000385,January-March,8-14 nights,Air,Miscellaneous
753.7258081,12.30875672,January-March,15+  nights,Air,Holiday
643.6377594,138.1475221,January-March,15+  nights,Air,VFR
178.6670347,2.99999993,January-March,1-3  nights,Air,Holiday
161.9998138,1,January-March,1-3  nights,Air,Miscellaneous
522.5094867,4.357961953,January-March,4-7  nights,Air,Business
361.9993153,6.999997357,January-March,4-7  nights,Air,VFR
2012.000746,7.99999005,January-March,8-14 nights,Air,Holiday
2011.994748,10.0000007,January-March,8-14 nights,Air,VFR
612.0014917,31.00002216,January-March,15+  nights,Air,VFR
292.9430506,2.612583223,January-March,1-3  nights,Air,Holiday
448.6612278,1.894336597,January-March,1-3  nights,Air,Business
331.9017897,1.549754083,January-March,1-3  nights,Air,VFR
185.9999644,1,January-March,1-3  nights,Air,Miscellaneous
272.5594788,6.992790951,January-March,4-7  nights,Air,Holiday
1031.542171,4.904165773,January-March,4-7  nights,Air,Business
392.1929273,4.449278912,January-March,4-7  nights,Air,VFR
217.2219511,7.987264113,January-March,8-14 nights,Air,Holiday
1892.228675,9.403210025,January-March,8-14 nights,Air,Business
58.88907403,5,January-March,8-14 nights,Air,VFR
230.4859123,3.995888989,January-March,15+  nights,Air,Holiday
3718.062341,17.67686349,January-March,15+  nights,Air,Business
553.6818946,17.3127809,January-March,15+  nights,Air,VFR
247.8774941,2.379769226,January-March,1-3  nights,Air,Holiday
161.8087782,1,January-March,1-3  nights,Air,Business
381.9998429,2,January-March,1-3  nights,Air,Miscellaneous
496.9998664,7.000019491,January-March,4-7  nights,Air,Holiday
312.0000103,4,January-March,4-7  nights,Air,Business
2511.998304,9.99999953,January-March,8-14 nights,Air,Business
602.4071605,10.90406248,January-March,8-14 nights,Air,VFR
711.999246,10,January-March,8-14 nights,Air,Miscellaneous
67.6670116,1.999995975,January-March,15+  nights,Air,VFR
211.9998903,1,January-March,1-3  nights,Air,Holiday
679.8510767,1.624261265,January-March,1-3  nights,Air,Business
639.0003759,3,January-March,1-3  nights,Air,Miscellaneous
364.9996356,5,January-March,4-7  nights,Air,Holiday
569.9381847,5.052509819,January-March,4-7  nights,Air,Business
495.0147706,4.360746604,January-March,8-14 nights,Air,Business
222.560547,5.099924551,January-March,8-14 nights,Air,VFR
2574.0006,65.99992163,January-March,15+  nights,Air,Study
121.5826745,2,January-March,1-3  nights,Air,Holiday
319.0102566,4.450044307,January-March,1-3  nights,Air,Business
260.0415617,0.90208745,January-March,1-3  nights,Air,VFR
168.7327364,1,January-March,1-3  nights,Air,Miscellaneous
372.0257583,5.177254503,January-March,4-7  nights,Air,Holiday
3605.712181,3.499018478,January-March,4-7  nights,Air,Business
1827.163021,6.314606303,January-March,4-7  nights,Air,VFR
583.1844266,10.21774048,January-March,8-14 nights,Air,Holiday
1125.429564,13.00001216,January-March,8-14 nights,Air,Business
122.1100531,7.142345066,January-March,8-14 nights,Air,VFR
641.9729571,67.00437044,January-March,15+  nights,Air,Holiday
576.3193331,62.70488476,January-March,15+  nights,Air,VFR
2240.644958,57.4525218,January-March,15+  nights,Air,Study
3005.997661,24.00001182,January-March,15+  nights,Air,Miscellaneous
307.6282363,2.641784369,January-March,1-3  nights,Air,Holiday
587.6335407,2.485946402,January-March,1-3  nights,Air,Business
385.1350732,1.891679819,January-March,1-3  nights,Air,Miscellaneous
264.2737145,2.820034034,January-March,1-3  nights,Tunnel,Holiday
0,1.990612208,January-March,1-3  nights,Tunnel,VFR
149.5887224,0.995305152,January-March,1-3  nights,Tunnel,Miscellaneous
542.6307118,5.520613474,January-March,4-7  nights,Air,Holiday
739.8052891,4.030034573,January-March,4-7  nights,Air,Business
88.16851149,5.813391033,January-March,4-7  nights,Air,VFR
1207.01015,5.402960251,January-March,4-7  nights,Air,Miscellaneous
553.1608851,11.04442841,January-March,8-14 nights,Air,Holiday
562.1599666,9.138996546,January-March,8-14 nights,Air,VFR
1950.650824,24.34177542,January-March,15+  nights,Air,Holiday
2992.984279,20.81239475,January-March,15+  nights,Air,Business
607.2075691,21.49341752,January-March,15+  nights,Air,VFR
4190.242422,77.15357185,January-March,15+  nights,Air,Study
119.0898932,2.811773622,January-March,1-3  nights,Air,Holiday
297.5285062,1.558338691,January-March,1-3  nights,Air,Business
91.99997154,1,January-March,1-3  nights,Air,Miscellaneous
688.1101584,1.492966339,January-March,1-3  nights,Tunnel,Holiday
296.1432048,5.240375424,January-March,4-7  nights,Air,Holiday
511.9998423,4.000004249,January-March,4-7  nights,Air,Business
1994.513367,6.967135552,January-March,4-7  nights,Sea,VFR
26.42740749,4.976526094,January-March,4-7  nights,Tunnel,Holiday
98.21749299,8.000003544,January-March,8-14 nights,Air,Holiday
283.0881036,8.703106885,January-March,8-14 nights,Air,VFR
1012.000226,44.00008073,January-March,15+  nights,Air,Holiday
542.4772714,15.99999002,January-March,15+  nights,Air,VFR
3812.003694,59.99999657,January-March,15+  nights,Air,Study
757.3147902,11.99999566,April-June,15+  nights,Tunnel,Business
337.5010949,4.49998845,April-June,8-14 nights,Tunnel,Business
518.6019381,4.134313251,January-March,4-7  nights,Air,Miscellaneous
2012.000003,6.000009964,October-December,4-7  nights,Air,Miscellaneous
161.8457207,2.99856943,October-December,1-3  nights,Sea,Holiday
74.79439436,1.990610398,January-March,1-3  nights,Tunnel,Holiday
953.7353319,2.903177064,April-June,1-3  nights,Tunnel,Holiday
60.19207549,2.003022691,July-September,1-3  nights,Tunnel,Holiday
302.6897777,9.558787496,July-September,15+  nights,Sea,Holiday
150.000327,4.0000201,April-June,4-7  nights,Sea,Holiday
498.6275167,6.967138066,January-March,4-7  nights,Tunnel,Holiday
247.0414983,4.000004365,April-June,8-14 nights,Sea,Holiday
2890.093794,16.49211793,October-December,8-14 nights,Sea,Holiday
299.1781151,13.93427613,January-March,8-14 nights,Tunnel,Holiday
405.001073,7.741790469,April-June,8-14 nights,Tunnel,Holiday
32.23085993,2.003022691,July-September,8-14 nights,Tunnel,Holiday
174.1793165,3.875921605,January-March,8-14 nights,Air,Miscellaneous
0,11.96367363,July-September,8-14 nights,Air,Miscellaneous
309.0008628,6.000004371,October-December,8-14 nights,Air,Miscellaneous
373.0010881,8.000006381,April-June,8-14 nights,Sea,Miscellaneous
3761.999544,65.99991132,April-June,15+  nights,Air,Study
65.69162958,2.312882584,January-March,1-3  nights,Air,Holiday
537.8693241,2.636942205,January-March,1-3  nights,Air,Business
126.6464793,1.488219097,January-March,1-3  nights,Air,Miscellaneous
279.2333084,0.995306514,January-March,1-3  nights,Tunnel,Business
74.79435526,4.976525567,January-March,4-7  nights,Tunnel,VFR
558.29449,12.81555886,January-March,8-14 nights,Air,Holiday
720.128291,6.287798217,January-March,8-14 nights,Air,Business
2013.311293,9.810066726,January-March,8-14 nights,Air,VFR
1201.021312,18.16043503,January-March,15+  nights,Air,Holiday
396.4153177,11.30653653,January-March,15+  nights,Air,VFR
1757.18226,188.3518036,January-March,15+  nights,Air,Miscellaneous
169.3455741,2.985917737,January-March,15+  nights,Tunnel,Miscellaneous
1011.998665,1,January-March,1-3  nights,Air,Holiday
450.5228873,1.719648585,January-March,1-3  nights,Air,Business
302.8186106,1.587279616,January-March,1-3  nights,Air,VFR
127.3442431,1.77603021,January-March,1-3  nights,Air,Miscellaneous
707.0983016,3.999993294,January-March,4-7  nights,Air,Holiday
1177.426625,3.845390036,January-March,4-7  nights,Air,Business
847.237006,12.34644214,January-March,8-14 nights,Air,Holiday
3063.362797,7.589309552,January-March,8-14 nights,Air,Business
578.1739951,9.966484122,January-March,8-14 nights,Air,VFR
311.9999193,12.00001811,January-March,8-14 nights,Air,Miscellaneous
1378.01672,9.370174211,January-March,15+  nights,Air,Holiday
1436.402069,56.99985833,January-March,15+  nights,Air,Business
1278.746194,23.14817308,January-March,15+  nights,Air,VFR
312.0011046,26.99994456,January-March,15+  nights,Air,Miscellaneous
2489.381243,2.422346592,January-March,1-3  nights,Air,Holiday
396.5271539,2.005038101,January-March,1-3  nights,Air,VFR
241.0170393,1.806552458,January-March,1-3  nights,Air,Miscellaneous
685.4335139,5.516275676,January-March,4-7  nights,Air,Holiday
6289.00321,4.673899504,January-March,4-7  nights,Air,Business
69.29587021,4.010070581,January-March,4-7  nights,Air,VFR
3324.188915,3.981222119,January-March,4-7  nights,Tunnel,Holiday
1868.199709,3.981222119,January-March,4-7  nights,Tunnel,Miscellaneous
3664.944223,9.678060083,January-March,8-14 nights,Air,Holiday
2218.101339,6.439062112,January-March,8-14 nights,Air,Business
279.2729093,6.000021358,January-March,8-14 nights,Air,Miscellaneous
3011.999518,85.99996639,January-March,15+  nights,Air,Miscellaneous
2317.239229,3.817691887,January-March,1-3  nights,Air,Holiday
2436.994134,3,January-March,1-3  nights,Air,Business
711.9981133,1,January-March,1-3  nights,Air,VFR
124.6996663,1,January-March,1-3  nights,Air,Miscellaneous
1284.361794,8.907940373,January-March,4-7  nights,Air,Holiday
2478.410047,13.32851737,January-March,8-14 nights,Air,Holiday
2412.000169,12.00000702,January-March,8-14 nights,Air,Business
7535.60987,22.11072314,January-March,15+  nights,Air,Holiday
1219.67539,2.47162891,January-March,1-3  nights,Air,Holiday
830.0040227,1.81938878,January-March,1-3  nights,Air,Business
386.7495626,3.032453206,January-March,1-3  nights,Air,VFR
173.8771268,1,January-March,1-3  nights,Air,Miscellaneous
821.4109149,6.651884111,January-March,4-7  nights,Air,Holiday
1125.434729,5.762089201,January-March,4-7  nights,Air,Business
733.5056855,3.748085774,January-March,4-7  nights,Air,VFR
2345.327441,4.999999843,January-March,4-7  nights,Air,Miscellaneous
702.6828797,10.41357095,January-March,8-14 nights,Air,Holiday
312.5958481,6.73851048,January-March,8-14 nights,Air,Business
218.8504224,14.36262508,January-March,8-14 nights,Air,VFR
187.0001544,7.999990806,January-March,8-14 nights,Air,Miscellaneous
69.93469538,1.916729794,January-March,8-14 nights,Tunnel,VFR
261.0980979,18.1395581,January-March,15+  nights,Air,Holiday
2011.999488,19.00000434,January-March,15+  nights,Air,Business
2833.325704,45.2977114,January-March,15+  nights,Air,VFR
511.9988662,1.486309455,January-March,1-3  nights,Air,Business
299.1784623,1.990613377,January-March,1-3  nights,Tunnel,VFR
594.5507171,4.322838467,January-March,4-7  nights,Air,Holiday
615.3524487,3.507434964,January-March,4-7  nights,Air,Business
534.5191331,6.881488628,January-March,4-7  nights,Air,VFR
4012.002558,6.000010457,January-March,4-7  nights,Air,Miscellaneous
0,9.830695041,January-March,8-14 nights,Air,VFR
5662.006466,7.999982886,January-March,8-14 nights,Air,Miscellaneous
2383.287128,20.27366176,January-March,15+  nights,Air,Holiday
8.823730953,0.983071485,January-March,15+  nights,Air,VFR
391.3786483,2.750917696,January-March,1-3  nights,Air,Holiday
406.2078623,2.243788035,January-March,1-3  nights,Air,Business
106.7986695,1.629083902,January-March,1-3  nights,Air,VFR
150.6116264,1.346939627,January-March,1-3  nights,Air,Miscellaneous
341.9873876,3.483568487,January-March,1-3  nights,Tunnel,Holiday
357.4428875,1.161189978,January-March,1-3  nights,Tunnel,Business
671.2712375,5.068885182,January-March,4-7  nights,Air,Holiday
401.2746012,3.603137876,January-March,4-7  nights,Air,Business
207.6415825,5.113647644,January-March,4-7  nights,Air,VFR
261.9999067,3.999988686,January-March,4-7  nights,Air,Miscellaneous
763.6252646,9.231647437,January-March,8-14 nights,Air,Holiday
833.9999957,8.999992749,January-March,8-14 nights,Air,Business
195.7305775,10.10570909,January-March,8-14 nights,Air,VFR
0,20.9999962,January-March,15+  nights,Air,Holiday
212.0000347,18.99998245,January-March,15+  nights,Air,Business
512.0006441,48.36010217,January-March,15+  nights,Air,VFR
1793.999138,45.99994773,January-March,15+  nights,Air,Study
3511.993851,28,January-March,15+  nights,Air,Miscellaneous
147.6657348,1.846795931,January-March,1-3  nights,Air,Holiday
612.6540164,2.052734094,January-March,1-3  nights,Air,Business
505.0172986,1.976795748,January-March,1-3  nights,Air,VFR
66.02299377,1,January-March,1-3  nights,Air,Miscellaneous
16.62130969,2.985928683,January-March,1-3  nights,Tunnel,Holiday
429.7937719,5.524733694,January-March,4-7  nights,Air,Holiday
806.2860269,4.067338982,January-March,4-7  nights,Air,Business
214.3884043,4.72569236,January-March,4-7  nights,Air,VFR
462.5980517,4.694786113,January-March,8-14 nights,Air,Holiday
807.5462884,13.1085713,January-March,8-14 nights,Air,Business
137.7817136,13.27708052,January-March,8-14 nights,Air,VFR
615.5366987,64.80199991,January-March,15+  nights,Air,Holiday
1598.647807,44.64550929,January-March,15+  nights,Air,Business
470.4772428,32.73456974,January-March,15+  nights,Air,VFR
17882.98629,170.99986,January-March,15+  nights,Air,Study
128.6670861,16.00000952,January-March,15+  nights,Air,Miscellaneous
854.1324531,1.807719472,January-March,1-3  nights,Air,Business
211.9998797,3,January-March,1-3  nights,Air,VFR
23.39294967,0.85460247,January-March,1-3  nights,Air,Miscellaneous
1648.310644,4.956917494,January-March,4-7  nights,Air,Holiday
812.6460018,4.559348172,January-March,4-7  nights,Air,Business
75.21870102,3.006496606,January-March,4-7  nights,Air,VFR
1392.231701,9.438504512,January-March,8-14 nights,Air,Holiday
261.8531725,12.65402418,January-March,8-14 nights,Air,Business
645.040874,11.33038353,January-March,8-14 nights,Air,VFR
1006.692309,86.92896689,January-March,15+  nights,Air,Business
1298.682518,66.58762003,January-March,15+  nights,Air,VFR
1070.6854,26.04987779,January-March,15+  nights,Air,Miscellaneous
181.8652274,2.81319187,January-March,1-3  nights,Air,Holiday
677.977481,2.316767058,January-March,1-3  nights,Air,Business
170.1117581,1.927128092,January-March,1-3  nights,Air,VFR
78.27631793,1.123070898,January-March,1-3  nights,Air,Miscellaneous
85.76428639,1.990610413,January-March,1-3  nights,Sea,Holiday
2027.077549,4.350391501,January-March,4-7  nights,Air,Holiday
891.7913951,3.685250329,January-March,4-7  nights,Air,Business
219.6769372,4.573867121,January-March,4-7  nights,Air,VFR
1012.297073,8.273617624,January-March,8-14 nights,Air,Holiday
1213.528678,6.23050345,January-March,8-14 nights,Air,Business
138.5732256,9.410669639,January-March,8-14 nights,Air,VFR
